ts,global_ls_ratio,global_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2025-07-22 00:00:00+00:00,1.02,50.47,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-22T21:20:27.500885+00:00
2025-07-22 06:00:00+00:00,1.01,50.28,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:27:40.401871+00:00
2025-07-22 12:00:00+00:00,0.82,44.96,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:27:40.401871+00:00
2025-07-22 18:00:00+00:00,0.76,43.21,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:27:40.401871+00:00
2025-07-23 00:00:00+00:00,0.69,40.82,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:27:40.401871+00:00
2025-07-23 06:00:00+00:00,0.76,43.31,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:30.773587+00:00
2025-07-23 12:00:00+00:00,0.86,46.33,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:30.773587+00:00
2025-07-23 18:00:00+00:00,0.93,48.11,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:30.773587+00:00
2025-07-24 00:00:00+00:00,0.89,47.12,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:30.773587+00:00
2025-07-24 06:00:00+00:00,0.92,47.82,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:30.773587+00:00
2025-07-24 12:00:00+00:00,0.83,45.43,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:30.773587+00:00
2025-07-24 18:00:00+00:00,0.8,44.46,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:30.773587+00:00
2025-07-25 00:00:00+00:00,0.83,45.2,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-25T23:56:53.122654+00:00
2025-07-25 06:00:00+00:00,1.3,56.42,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:15:46.484178+00:00
2025-07-25 12:00:00+00:00,1.28,56.13,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:15:46.484178+00:00
2025-07-25 18:00:00+00:00,1.25,55.45,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:15:46.484178+00:00
2025-07-26 00:00:00+00:00,1.1,52.44,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:15:46.484178+00:00
2025-07-26 06:00:00+00:00,0.98,49.59,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:15:46.484178+00:00
2025-07-26 12:00:00+00:00,0.94,48.31,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:15:46.484178+00:00
2025-07-26 18:00:00+00:00,0.87,46.5,v3,6h,BTC,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:15:46.484178+00:00
