ts,global_ls_ratio,global_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2025-07-22 06:00:00+00:00,2.15,68.28,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:29:04.146399+00:00
2025-07-22 12:00:00+00:00,2.13,68.08,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:29:04.146399+00:00
2025-07-22 18:00:00+00:00,1.86,65.01,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:29:04.146399+00:00
2025-07-23 00:00:00+00:00,2.12,67.9,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:29:04.146399+00:00
2025-07-23 06:00:00+00:00,2.11,67.8,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-23 12:00:00+00:00,2.18,68.54,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-23 18:00:00+00:00,2.48,71.29,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-24 00:00:00+00:00,2.38,70.44,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-24 06:00:00+00:00,2.67,72.74,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-24 12:00:00+00:00,2.61,72.32,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-24 18:00:00+00:00,2.39,70.52,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-25 00:00:00+00:00,2.54,71.73,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-25 06:00:00+00:00,2.71,73.01,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-25 12:00:00+00:00,2.54,71.78,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
2025-07-25 18:00:00+00:00,2.88,74.24,v3,6h,XRP,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:57:10.890933+00:00
