ts,global_ls_ratio,global_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2025-07-22 00:00:00+00:00,1.42,58.62,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-22T21:20:46.938949+00:00
2025-07-22 06:00:00+00:00,1.45,59.23,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:27:59.846709+00:00
2025-07-22 12:00:00+00:00,1.59,61.35,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:27:59.846709+00:00
2025-07-22 18:00:00+00:00,1.52,60.33,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:27:59.846709+00:00
2025-07-23 00:00:00+00:00,1.52,60.37,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:27:59.846709+00:00
2025-07-23 06:00:00+00:00,1.55,60.76,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:50.958678+00:00
2025-07-23 12:00:00+00:00,1.69,62.76,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:50.958678+00:00
2025-07-23 18:00:00+00:00,1.73,63.33,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:50.958678+00:00
2025-07-24 00:00:00+00:00,1.72,63.18,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:50.958678+00:00
2025-07-24 06:00:00+00:00,1.64,62.09,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:50.958678+00:00
2025-07-24 12:00:00+00:00,1.45,59.18,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:50.958678+00:00
2025-07-24 18:00:00+00:00,1.43,58.78,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:50.958678+00:00
2025-07-25 00:00:00+00:00,1.34,57.29,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T03:55:50.958678+00:00
2025-07-25 06:00:00+00:00,1.57,61.13,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-25 12:00:00+00:00,1.32,56.87,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-25 18:00:00+00:00,1.6,61.52,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-26 00:00:00+00:00,1.34,57.25,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-26 06:00:00+00:00,1.2,54.52,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-26 12:00:00+00:00,1.2,54.47,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-26 18:00:00+00:00,1.26,55.78,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-27 00:00:00+00:00,1.25,55.54,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-27 06:00:00+00:00,1.18,54.02,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-27 12:00:00+00:00,1.07,51.6,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-27 18:00:00+00:00,1.12,52.81,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-28 00:00:00+00:00,1.09,52.18,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-28 06:00:00+00:00,1.12,52.85,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-28 12:00:00+00:00,1.26,55.68,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-28 18:00:00+00:00,1.44,59.0,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-29 00:00:00+00:00,1.45,59.21,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-29 06:00:00+00:00,1.46,59.32,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-29 12:00:00+00:00,1.2,54.47,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-29 18:00:00+00:00,1.52,60.31,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-30 00:00:00+00:00,1.49,59.85,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-30 06:00:00+00:00,1.31,56.77,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-30 12:00:00+00:00,1.35,57.39,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-30 18:00:00+00:00,1.29,56.31,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
2025-07-31 00:00:00+00:00,1.4,58.41,v3,6h,ETH,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-26T00:16:04.010956+00:00
