ts,global_ls_ratio,global_long_pct,api_version,interval,symbol,endpoint,path,fetched_at
2025-04-28 00:00:00+00:00,1.68,62.68,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-22T21:22:56.241715+00:00
2025-04-28 12:00:00+00:00,1.59,61.4,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:33:13.559556+00:00
2025-04-29 00:00:00+00:00,2.15,68.25,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-23T00:33:13.559556+00:00
2025-04-29 12:00:00+00:00,1.96,66.22,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-04-30 00:00:00+00:00,2.12,67.93,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-04-30 12:00:00+00:00,2.09,67.65,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-01 00:00:00+00:00,2.09,67.6,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-01 12:00:00+00:00,1.45,59.1,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-02 00:00:00+00:00,1.44,59.09,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-02 12:00:00+00:00,1.76,63.75,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-03 00:00:00+00:00,1.94,65.95,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-03 12:00:00+00:00,1.92,65.72,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-04 00:00:00+00:00,2.02,66.88,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-04 12:00:00+00:00,2.13,68.0,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-05 00:00:00+00:00,2.13,68.01,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-05 12:00:00+00:00,2.11,67.87,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-06 00:00:00+00:00,1.97,66.38,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-06 12:00:00+00:00,2.36,70.25,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-07 00:00:00+00:00,2.23,69.03,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-07 12:00:00+00:00,1.84,64.79,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-08 00:00:00+00:00,1.84,64.79,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-08 12:00:00+00:00,1.57,61.12,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-09 00:00:00+00:00,1.8,64.25,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-09 12:00:00+00:00,1.82,64.55,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-10 00:00:00+00:00,1.76,63.77,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-10 12:00:00+00:00,1.78,63.98,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-11 00:00:00+00:00,1.98,66.49,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-11 12:00:00+00:00,1.79,64.14,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-12 00:00:00+00:00,1.98,66.48,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-12 12:00:00+00:00,2.03,67.04,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-13 00:00:00+00:00,2.01,66.75,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-13 12:00:00+00:00,1.89,65.37,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-14 00:00:00+00:00,1.57,61.03,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-14 12:00:00+00:00,1.83,64.72,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-15 00:00:00+00:00,2.17,68.43,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-15 12:00:00+00:00,2.5,71.4,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-16 00:00:00+00:00,2.76,73.37,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-16 12:00:00+00:00,2.29,69.61,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-17 00:00:00+00:00,2.4,70.6,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-17 12:00:00+00:00,2.25,69.19,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-18 00:00:00+00:00,2.48,71.27,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-18 12:00:00+00:00,2.18,68.58,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-19 00:00:00+00:00,2.32,69.91,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-19 12:00:00+00:00,3.19,76.11,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-20 00:00:00+00:00,2.5,71.41,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-20 12:00:00+00:00,2.25,69.2,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-21 00:00:00+00:00,2.26,69.36,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-21 12:00:00+00:00,2.39,70.52,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-22 00:00:00+00:00,1.96,66.19,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-22 12:00:00+00:00,1.7,62.89,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-23 00:00:00+00:00,1.72,63.22,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-23 12:00:00+00:00,1.61,61.66,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-24 00:00:00+00:00,2.09,67.65,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
2025-05-24 12:00:00+00:00,2.02,66.85,v3,12h,SOL,global_ls,/futures/globalLongShortAccountRatio/history,2026-04-24T04:01:57.676421+00:00
