ts,open_basis,close_basis,open_change,close_change,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-04-28 12:00:00+00:00,-3.8071,-8.0323,-0.15,-0.308,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-23T01:04:06.536570+00:00
2025-04-29 00:00:00+00:00,-8.0243,-5.749,-0.3077,-0.2174,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-23T01:04:06.536570+00:00
2025-04-29 12:00:00+00:00,-5.749,-4.8159,-0.2174,-0.1787,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-04-30 00:00:00+00:00,-4.8161,-5.8938,-0.1787,-0.2209,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-04-30 12:00:00+00:00,-5.8915,-19.8275,-0.2208,-0.8669,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-01 00:00:00+00:00,-19.8321,-21.9616,-0.8671,-1.0356,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-01 12:00:00+00:00,-21.9578,-23.1282,-1.0354,-1.0682,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-02 00:00:00+00:00,-23.1282,-27.6108,-1.0682,-1.3143,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-02 12:00:00+00:00,-27.6117,-28.0288,-1.3144,-1.3342,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-03 00:00:00+00:00,-28.0303,-27.9136,-1.3343,-1.2979,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-03 12:00:00+00:00,-27.9136,-25.17,-1.2979,-1.1218,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-04 00:00:00+00:00,-25.1655,-27.4164,-1.1216,-1.2211,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-04 12:00:00+00:00,-27.4187,-31.5303,-1.2212,-1.508,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-05 00:00:00+00:00,-31.5282,-25.9504,-1.5079,-1.2021,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-05 12:00:00+00:00,-25.9552,-25.9869,-1.2024,-1.202,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-06 00:00:00+00:00,-25.995,-32.8531,-1.2024,-1.5642,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-06 12:00:00+00:00,-32.8545,-27.8658,-1.5643,-1.2925,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-07 00:00:00+00:00,-27.8609,-25.3538,-1.2923,-1.1537,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-07 12:00:00+00:00,-25.3538,-23.1103,-1.1537,-1.0013,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-08 00:00:00+00:00,-23.1241,-17.2259,-1.0019,-0.7829,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-08 12:00:00+00:00,-17.2281,-0.8944,-0.783,-0.0364,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-09 00:00:00+00:00,-0.8993,13.6069,-0.0366,0.4765,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-09 12:00:00+00:00,13.604,-13.7448,0.4764,-0.6295,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-10 00:00:00+00:00,-13.747,-18.4793,-0.6296,-0.8747,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-10 12:00:00+00:00,-18.4768,-5.4421,-0.8746,-0.2372,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-11 00:00:00+00:00,-5.4487,-10.2847,-0.2375,-0.4598,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-11 12:00:00+00:00,-10.2867,-7.0453,-0.4599,-0.3045,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-12 00:00:00+00:00,-7.043,-6.2384,-0.3044,-0.2696,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-12 12:00:00+00:00,-6.2452,-15.9163,-0.2699,-0.7502,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-13 00:00:00+00:00,-15.9163,-13.0064,-0.7502,-0.592,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-13 12:00:00+00:00,-13.0086,-11.708,-0.5921,-0.5388,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-14 00:00:00+00:00,-11.7082,-11.581,-0.5388,-0.5176,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-14 12:00:00+00:00,-11.5785,-12.924,-0.5175,-0.5811,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-15 00:00:00+00:00,-12.9234,-12.4953,-0.5811,-0.5321,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-15 12:00:00+00:00,-12.4956,-8.3558,-0.5321,-0.3509,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-16 00:00:00+00:00,-8.3534,-10.3673,-0.3508,-0.4525,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-16 12:00:00+00:00,-10.365,-7.4093,-0.4524,-0.3025,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
2025-05-17 00:00:00+00:00,-7.407,-8.8195,-0.3024,-0.3646,v4,symbol_interval,12h,SUI,basis,futures/basis/history,2026-04-24T04:21:38.768822+00:00
